,High,Low,Open,Close,Volume,Adj Close
2010-02-13,120.08000183105469,117.42000007629395,119.25749778747559,119.12750244140625,8288300.0,-11.032481051865071
2010-02-14,120.22000122070312,117.34000015258789,119.52499771118164,118.59500122070312,8503100.0,-11.430166821077869
2010-02-15,120.36000061035156,117.26000022888184,119.7924976348877,118.0625,8717900.0,-11.82785259029067
2010-02-16,120.5,117.18000030517578,120.05999755859375,117.52999877929688,8932700.0,-12.225538359503469
2010-02-17,117.12999725341797,115.55000305175781,117.06999969482422,116.30999755859375,8944800.0,-13.13666701993215
2010-02-18,118.51000213623047,114.81999969482422,115.83999633789062,118.08000183105469,9800100.0,-11.81478176739861
2010-02-19,119.08999633789062,117.0,117.91000366210938,117.5199966430664,7115600.0,-12.233008215131843
2010-02-20,119.0499979654948,116.72666676839192,117.7300033569336,117.68333180745442,7012833.333333333,-12.111025263800054
2010-02-21,119.00999959309895,116.45333353678386,117.55000305175781,117.84666697184245,6910066.666666667,-11.989042312468255
2010-02-22,118.97000122070312,116.18000030517578,117.37000274658203,118.01000213623047,6807300.0,-11.867059361136466
2010-02-23,119.25,116.51000213623047,118.01000213623047,117.23999786376953,7068200.0,-12.442118590083268
2010-02-24,119.80000305175781,117.1500015258789,117.95999908447266,119.72000122070312,7389900.0,-10.58998754454279
2010-02-25,118.33999633789062,115.8499984741211,118.16999816894531,118.19999694824219,9533400.0,-11.725166291179645
2010-02-26,119.43000030517578,117.0,117.87999725341797,118.4000015258789,5721600.0,-11.57579766776407
2010-02-27,121.17333475748698,117.17666625976562,118.15333048502605,120.44666798909505,8246566.666666666,-10.047293891432025
2010-02-28,122.91666920979817,117.35333251953125,118.42666371663411,122.4933344523112,10771533.333333332,-8.518790115099968
2010-03-01,124.66000366210938,117.52999877929688,118.69999694824219,124.54000091552734,13296500.0,-6.990286338767924
2010-03-02,127.3499984741211,124.80000305175781,125.01000213623047,125.52999877929688,12097500.0,-6.250930170809559
2010-03-03,126.94000244140625,124.43000030517578,125.4000015258789,125.88999938964844,6440400.0,-5.982072346491902
2010-03-04,128.85000610351562,125.56999969482422,125.9800033569336,128.52999877929688,7509700.0,-4.010452100049343
2010-03-05,129.4499969482422,127.06999969482422,129.1300048828125,128.91000366210938,6769300.0,-3.726654564474939
2010-03-06,129.91666666666666,127.28333282470703,128.85333760579428,129.31000264485678,6381500.0,-3.4279249147509545
2010-03-07,130.38333638509116,127.49666595458984,128.57667032877603,129.71000162760416,5993700.0,-3.12919526502699
2010-03-08,130.85000610351562,127.70999908447266,128.3000030517578,130.11000061035156,5605900.0,-2.830465615303005
2010-03-09,130.80999755859375,127.97000122070312,129.58999633789062,128.82000732421875,6070800.0,-3.7938661716391633
2010-03-10,131.1699981689453,128.47999572753906,129.11000061035156,130.50999450683594,5625700.0,-2.5317397641326136
2010-03-11,133.6199951171875,130.36000061035156,130.4499969482422,133.5800018310547,7240800.0,-0.23897840180416102
2010-03-12,134.1999969482422,131.17999267578125,134.1999969482422,131.82000732421875,6150800.0,-1.5533881008789474
2010-03-13,133.46666463216147,130.32999674479166,133.36666361490884,131.59000651041666,6210266.666666667,-1.7251586940724781
2010-03-14,132.73333231608072,129.4800008138021,132.53333028157553,131.3600056966146,6269733.333333333,-1.8969292872659878
2010-03-15,132.0,128.6300048828125,131.6999969482422,131.1300048828125,6329200.0,-2.0686998804595187
2010-03-16,132.2899932861328,130.5,131.24000549316406,131.7899932861328,4132500.0,-1.575803365594449
2010-03-17,132.69000244140625,131.22000122070312,132.41000366210938,131.33999633789062,4358800.0,-1.9118727970763292
2010-03-18,132.85000610351562,130.44000244140625,131.02000427246094,132.75999450683594,5021300.0,-0.8513812110624516
2010-03-19,133.7100067138672,129.66000366210938,133.7100067138672,130.35000610351562,8905000.0,-2.651223267204314
2010-03-20,132.79334004720053,129.32000223795572,132.54000345865884,130.39000447591147,7731133.333333333,-2.621351441797985
2010-03-21,131.87667338053384,128.9800008138021,131.37000020345053,130.43000284830728,6557266.666666666,-2.5914796163916773
2010-03-22,130.9600067138672,128.63999938964844,130.1999969482422,130.47000122070312,5383400.0,-2.5616077909853487
2010-03-23,130.94000244140625,128.07000732421875,130.88999938964844,129.25999450683594,4213100.0,-3.465272293616037
2010-03-24,129.39999389648438,127.19999694824219,128.63999938964844,128.0399932861328,4696400.0,-4.376400954044719
2010-03-25,136.91000366210938,128.0399932861328,129.13999938964844,134.72999572753906,16209600.0,0.6198669670562843
2010-03-26,136.99000549316406,133.75999450683594,134.89999389648438,135.05999755859375,6565700.0,0.8663209223191992
2010-03-27,136.87000528971353,133.9499969482422,135.0566609700521,135.07999674479166,5919433.333333333,0.8812568350223531
2010-03-28,136.75000508626303,134.13999938964844,135.21332804361978,135.0999959309896,5273166.666666667,0.8961927477255281
2010-03-29,136.6300048828125,134.3300018310547,135.3699951171875,135.1199951171875,4626900.0,0.911128660428682
2010-03-30,138.19000244140625,135.36000061035156,135.74000549316406,136.5800018310547,6192700.0,2.001499668956055
2010-03-31,136.8000030517578,134.47999572753906,136.0,135.77000427246094,4600600.0,1.3965724131565183
2010-04-01,136.50999450683594,131.17999267578125,135.8000030517578,131.80999755859375,8785800.0,-1.5608636543377012
2010-04-02,135.81749725341797,131.07999420166016,135.06250381469727,131.72999954223633,8043475.0,-1.6206082547887417
2010-04-03,135.125,130.97999572753906,134.32500457763672,131.6500015258789,7301150.0,-1.6803528552397817
2010-04-04,134.43250274658203,130.87999725341797,133.58750534057617,131.57000350952148,6558825.0,-1.740097455690822
2010-04-05,133.74000549316406,130.77999877929688,132.85000610351562,131.49000549316406,5816500.0,-1.7998420561418624
2010-04-06,136.0,131.17999267578125,131.22999572753906,135.55999755859375,7950300.0,1.2397339341125686
2010-04-07,136.0800018310547,133.86000061035156,135.9600067138672,134.8699951171875,5945400.0,0.7244221545319973
2010-04-08,141.25,134.7100067138672,134.7100067138672,140.9600067138672,12689100.0,5.272601298877413
2010-04-09,141.3300018310547,139.07000732421875,140.72000122070312,140.05999755859375,6011100.0,4.600451040252892
2010-04-10,141.8566691080729,139.2733357747396,140.4800008138021,140.43999735514322,5822500.0,4.884244777273702
2010-04-11,142.38333638509116,139.4766642252604,140.24000040690103,140.81999715169272,5633900.0,5.168038514294534
2010-04-12,142.91000366210938,139.67999267578125,140.0,141.1999969482422,5445300.0,5.451832251315344
2010-04-13,141.97999572753906,139.1199951171875,141.22999572753906,140.16000366210938,4785500.0,4.67513820087587
2010-04-14,144.5,139.1999969482422,140.33999633789062,144.27999877929688,7900300.0,7.752057771441791
2010-04-15,147.08999633789062,144.0,144.5500030517578,145.82000732421875,7829600.0,8.902176229335394
2010-04-16,147.1699981689453,141.4499969482422,144.8800048828125,142.1699981689453,8396800.0,6.176254405847342
2010-04-17,146.00333150227866,140.67666625976562,144.03667195638022,142.25666300455728,7605200.0,6.240977960412227
2010-04-18,144.83666483561197,139.90333557128906,143.1933390299479,142.34332784016928,6813600.0,6.305701514977134
2010-04-19,143.6699981689453,139.1300048828125,142.35000610351562,142.42999267578125,6022000.0,6.37042506954202
2010-04-20,144.63999938964844,142.10000610351562,143.8300018310547,144.1999969482422,4311700.0,7.69231032207556
2010-04-21,149.0,143.52000427246094,145.1699981689453,146.42999267578125,7374400.0,9.357729163888974
2010-04-22,151.08999633789062,145.8800048828125,147.00999450683594,150.08999633789062,15165800.0,12.09111514517502
2010-04-23,149.08999633789062,142.4199981689453,145.3800048828125,143.6300048828125,18975200.0,7.2666254143747135
2010-04-24,148.63666280110678,142.57999674479166,144.65333557128906,144.79000345865884,15756233.333333334,8.13294253814032
2010-04-25,148.1833292643229,142.73999532063803,143.92666625976562,145.95000203450522,12537266.666666668,8.999259661905947
2010-04-26,147.72999572753906,142.89999389648438,143.1999969482422,147.11000061035156,9318300.0,9.865576785671552
2010-04-27,146.44000244140625,141.11000061035156,145.5500030517578,142.02000427246094,8639000.0,6.064235060573635
2010-04-28,142.75,138.69000244140625,142.58999633789062,139.35000610351562,9235300.0,4.070210945076334
2010-04-29,142.4499969482422,139.7899932861328,140.08999633789062,141.72999572753906,6314200.0,5.847649132163455
2010-04-30,141.39999389648438,136.91000366210938,141.39999389648438,137.10000610351562,6113500.0,2.389852392006172
2010-05-01,140.74666341145834,136.6433359781901,139.99999491373697,137.2300059000651,5960533.333333333,2.4869396231302976
2010-05-02,140.09333292643228,136.37666829427084,138.5999959309896,137.3600056966146,5807566.666666667,2.584026854254444
2010-05-03,139.44000244140625,136.11000061035156,137.1999969482422,137.49000549316406,5654600.0,2.6811140853785695
2010-05-04,135.80999755859375,128.3800048828125,135.6199951171875,129.8300018310547,12667800.0,-3.0395759902544306
2010-05-05,131.61000061035156,127.55000305175781,128.0,130.92999267578125,9458100.0,-2.2180742017054746
2010-05-06,132.3300018310547,120.5999984741211,130.0,128.7100067138672,10189000.0,-3.876017490060135
2010-05-07,131.17999267578125,123.76000213623047,127.97000122070312,124.9800033569336,11927600.0,-6.661681065084037
2010-05-08,131.52333068847656,125.5933329264323,128.5566660563151,127.08333333333333,10220433.333333334,-5.090859502518635
2010-05-09,131.86666870117188,127.42666371663411,129.1433308919271,129.18666330973306,8513266.666666668,-3.5200379399532316
2010-05-10,132.2100067138672,129.25999450683594,129.72999572753906,131.2899932861328,6806100.0,-1.9492163773878184
2010-05-11,133.0800018310547,128.47000122070312,129.9499969482422,130.4600067138672,6044100.0,-2.569071948783342
2010-05-12,134.1300048828125,129.67999267578125,131.41000366210938,133.8699951171875,5904500.0,-0.022403869054741336
2010-05-13,136.99000549316406,131.0,133.92999267578125,131.47000122070312,5940200.0,-1.81478176739861
2010-05-14,131.0,126.76000213623047,130.36000061035156,128.52999877929688,5277800.0,-4.010452100049343
2010-05-15,130.6499989827474,126.44000244140625,129.65333557128906,128.65666707356772,5399266.666666667,-3.9158529215245346
2010-05-16,130.29999796549478,126.12000274658203,128.94667053222656,128.78333536783853,5520733.333333333,-3.8212537429997475
2010-05-17,129.9499969482422,125.80000305175781,128.24000549316406,128.91000366210938,5642200.0,-3.726654564474939
2010-05-18,131.25,125.51000213623047,130.13999938964844,126.27999877929688,5256900.0,-5.690810653119505
2010-05-19,127.93000030517578,123.80000305175781,125.51000213623047,124.58999633789062,6463300.0,-6.952948456286816
2010-05-20,125.0,118.77999877929688,122.63999938964844,119.70999908447266,8594400.0,-10.597457400171164
2010-05-21,124.97000122070312,117.5199966430664,117.9000015258789,122.72000122070312,7966900.0,-8.349509473782573
2010-05-22,124.81333414713542,118.5633316040039,119.45666758219402,122.52000172932942,6823233.333333334,-8.498874298644566
2010-05-23,124.6566670735677,119.6066665649414,121.01333363850911,122.32000223795573,5679566.666666667,-8.648239123506547
2010-05-24,124.5,120.6500015258789,122.56999969482422,122.12000274658203,4535900.0,-8.79760394836854
2010-05-25,125.19000244140625,118.5,118.54000091552734,124.86000061035156,6913400.0,-6.751302239133383
2010-05-26,125.79000091552734,122.30000305175781,125.05000305175781,123.20999908447266,6964600.0,-7.983566317617577
2010-05-27,126.8499984741211,120.5999984741211,124.9800033569336,126.69999694824219,4747700.0,-5.377145090692366
2010-05-28,127.5999984741211,124.01000213623047,126.06999969482422,125.45999908447266,3954800.0,-6.303207764547415
2010-05-29,127.34249877929688,123.76250076293945,125.79500007629395,124.90499877929688,3880975.0,-6.717696435551271
2010-05-30,127.08499908447266,123.51499938964844,125.52000045776367,124.3499984741211,3807150.0,-7.132185106555126
2010-05-31,126.82749938964844,123.26749801635742,125.2450008392334,123.79499816894531,3733325.0,-7.546673777558981
2010-06-01,126.56999969482422,123.0199966430664,124.97000122070312,123.23999786376953,3659500.0,-7.9611624485628365
2010-06-02,126.43000030517578,121.6500015258789,124.0199966430664,126.30999755859375,4764700.0,-5.668406784064764
2010-06-03,129.14999389648438,124.8499984741211,126.25,128.75999450683594,5276900.0,-3.838685305409406
2010-06-04,128.1999969482422,122.18000030517578,126.33000183105469,122.7699966430664,5497700.0,-8.312171591301464
2010-06-05,127.66999816894531,122.00999959309895,126.16666666666667,122.51666514078777,5853933.333333333,-8.501366149797477
2010-06-06,127.13999938964844,121.83999888102214,126.00333150227864,122.26333363850911,6210166.666666667,-8.6905607082935
2010-06-07,126.61000061035156,121.66999816894531,125.83999633789062,122.01000213623047,6566400.0,-8.87975526678951
2010-06-08,122.0,115.80000305175781,122.0,118.83999633789062,11484400.0,-11.247198091910562
2010-06-09,121.47000122070312,117.36000061035156,120.30999755859375,117.91000366210938,7369200.0,-11.941740823929065
2010-06-10,123.5,119.19999694824219,120.0,123.20999908447266,6061800.0,-7.983566317617577
2010-06-11,123.52999877929688,120.29000091552734,121.38999938964844,123.02999877929688,4204600.0,-8.117995229776406
2010-06-12,124.25333150227864,121.36000061035156,122.33999888102214,123.29666646321614,4110733.3333333335,-7.918840863775895
2010-06-13,124.97666422526042,122.43000030517578,123.28999837239583,123.56333414713542,4016866.6666666665,-7.719686497775373
2010-06-14,125.69999694824219,123.5,124.23999786376953,123.83000183105469,3923000.0,-7.520532131774862
2010-06-15,126.91999816894531,122.5,123.19999694824219,126.83999633789062,4541000.0,-5.272589903216653
2010-06-16,127.9800033569336,125.36000061035156,125.38999938964844,126.9000015258789,3964300.0,-5.22777646727679
2010-06-17,127.80000305175781,124.69000244140625,126.73999786376953,125.88999938964844,3479000.0,-5.982072346491902
2010-06-18,127.4800033569336,125.06999969482422,126.4800033569336,125.83000183105469,3836000.0,-6.026880084601386
2010-06-19,127.4800033569336,123.85000101725261,126.58333587646484,124.73666890462239,4333233.333333333,-6.84340956650527
2010-06-20,127.4800033569336,122.63000233968098,126.6866683959961,123.64333597819011,4830466.666666667,-7.659939048409144
2010-06-21,127.4800033569336,121.41000366210938,126.79000091552734,122.55000305175781,5327700.0,-8.476468530313028
2010-06-22,125.2300033569336,121.55000305175781,122.6500015258789,122.30999755859375,6207200.0,-8.655710878411718
2010-06-23,123.22000122070312,120.04000091552734,122.11000061035156,121.44999694824219,5455100.0,-9.297981714522743
2010-06-24,120.8499984741211,116.80000305175781,120.61000061035156,118.33000183105469,7771100.0,-11.628075261501927
2010-06-25,121.76000213623047,117.62999725341797,118.13999938964844,121.0,5769700.0,-9.634051146004625
2010-06-26,121.1866683959961,117.45333099365234,118.37666575113933,119.93333435058594,5717200.0,-10.430664811453095
2010-06-27,120.61333465576172,117.27666473388672,118.6133321126302,118.86666870117188,5664700.0,-11.227278476901565
2010-06-28,120.04000091552734,117.0999984741211,118.8499984741211,117.80000305175781,5612200.0,-12.023892142350036
2010-06-29,116.4800033569336,106.01000213623047,116.26000213623047,108.61000061035156,12866300.0,-18.887225122417885
2010-06-30,112.68000030517578,108.11000061035156,108.58000183105469,109.26000213623047,9740700.0,-18.40178706752043
2010-07-01,111.69000244140625,106.69999694824219,108.9000015258789,110.95999908447266,8529800.0,-17.132185106555127
2010-07-02,111.29000091552734,108.55999755859375,110.91999816894531,109.13999938964844,4477100.0,-18.491408241569776
2010-07-03,111.60000038146973,108.66999816894531,110.85249900817871,109.36999893188477,4662650.0,-18.31963859801465
2010-07-04,111.90999984741211,108.77999877929688,110.78499984741211,109.5999984741211,4848200.0,-18.14786895445952
2010-07-05,112.21999931335449,108.88999938964844,110.71750068664551,109.82999801635742,5033750.0,-17.976099310904395
2010-07-06,112.52999877929688,109.0,110.6500015258789,110.05999755859375,5219300.0,-17.80432966734927
2010-07-07,113.62999725341797,109.80999755859375,109.83999633789062,113.43000030517578,4941000.0,-15.28752391664302
2010-07-08,117.4800033569336,114.06999969482422,115.0199966430664,116.22000122070312,6775000.0,-13.203878627096374
2010-07-09,117.4000015258789,114.6500015258789,116.55000305175781,117.26000213623047,4065100.0,-12.42717887882652
2010-07-10,118.16666666666667,115.54000091552734,116.97000122070312,118.01000213623047,4304600.0,-11.867059361136466
2010-07-11,118.93333180745442,116.43000030517578,117.38999938964844,118.76000213623047,4544100.0,-11.306939843446411
2010-07-12,119.69999694824219,117.31999969482422,117.80999755859375,119.51000213623047,4783600.0,-10.746820325756358
2010-07-13,124.87999725341797,120.30000305175781,120.69000244140625,123.6500015258789,7091100.0,-7.654961043933691
2010-07-14,123.75,121.47000122070312,123.02999877929688,123.30000305175781,5257000.0,-7.916349012622974
2010-07-15,122.4800033569336,119.26000213623047,120.12999725341797,122.05999755859375,6047700.0,-8.842417384308403
2010-07-16,121.91999816894531,118.01000213623047,121.27999877929688,118.48999786376953,6227900.0,-11.508586060599844
2010-07-17,121.52666473388672,117.67333475748698,120.3133316040039,118.97333272298177,5828900.0,-11.147619009633516
2010-07-18,121.13333129882812,117.33666737874348,119.34666442871094,119.45666758219402,5429900.0,-10.786651958667175
2010-07-19,120.73999786376953,117.0,118.37999725341797,119.94000244140625,5030900.0,-10.425684907700845
2010-07-20,120.70999908447266,117.51000213623047,120.61000061035156,120.0999984741211,6785000.0,-10.306195706798766
2010-07-21,121.25,117.26000213623047,120.62000274658203,117.43000030517578,5011700.0,-12.300219822296066
2010-07-22,120.87000274658203,118.0199966430664,118.70999908447266,120.06999969482422,15003400.0,-10.328599575853506
2010-07-23,119.27999877929688,105.80000305175781,105.93000030517578,118.87000274658203,42421100.0,-11.22478852502544
2010-07-24,119.05333201090495,108.82666778564453,110.04000091552734,118.71333567301433,31993333.333333336,-11.34179157260498
2010-07-25,118.82666524251302,111.85333251953125,114.1500015258789,118.55666859944661,21565566.666666668,-11.45879462018453
2010-07-26,118.5999984741211,114.87999725341797,118.26000213623047,118.4000015258789,11137800.0,-11.57579766776407
2010-07-27,118.5,115.06999969482422,118.43000030517578,117.12999725341797,7796100.0,-12.524269908504241
2010-07-28,118.19999694824219,116.4000015258789,117.0,117.12999725341797,5472300.0,-12.524269908504241
2010-07-29,118.87000274658203,115.5199966430664,117.98999786376953,116.86000061035156,6175800.0,-12.72591042782729
2010-07-30,118.73999786376953,114.51000213623047,115.52999877929688,117.88999938964844,7077500.0,-11.956680535185813
2010-07-31,119.28666432698567,115.53000132242839,116.73666636149089,118.61666615804036,6532900.0,-11.413986882075047
2010-08-01,119.83333079020183,116.5500005086263,117.94333394368489,119.3433329264323,5988300.0,-10.871293228964271
2010-08-02,120.37999725341797,117.56999969482422,119.1500015258789,120.06999969482422,5443700.0,-10.328599575853506
2010-08-03,122.87000274658203,119.68000030517578,120.0,122.41999816894531,5953800.0,-8.573559559990747
2010-08-04,128.47000122070312,123.0,123.05999755859375,127.58000183105469,9270800.0,-4.719934543324593
2010-08-05,128.0,125.81999969482422,126.7699966430664,127.83000183105469,4282300.0,-4.533228037427908
2010-08-06,128.39999389648438,125.9000015258789,126.72000122070312,128.32000732421875,5065200.0,-4.167279183432533
2010-08-07,128.90999348958334,126.5500005086263,127.30000305175781,128.49000549316406,5072066.666666667,-4.0403201269020785
2010-08-08,129.41999308268228,127.1999994913737,127.8800048828125,128.66000366210938,5078933.333333333,-3.9133610703716237
2010-08-09,129.92999267578125,127.8499984741211,128.4600067138672,128.8300018310547,5085800.0,-3.78640201384117
2010-08-10,130.0,127.37999725341797,127.94999694824219,130.0,5706900.0,-2.9126169337239762
2010-08-11,128.1199951171875,125.19999694824219,128.10000610351562,125.88999938964844,5541700.0,-5.982072346491902
2010-08-12,127.0,123.55000305175781,123.76000213623047,126.55999755859375,4367900.0,-5.48170027816808
2010-08-13,127.4800033569336,124.26000213623047,126.05999755859375,124.69000244140625,3976600.0,-6.878261295663838
2010-08-14,127.4433364868164,123.85333506266277,125.24333190917969,125.1500015258789,3992633.3333333335,-6.534722008553582
2010-08-15,127.40666961669922,123.44666798909505,124.42666625976562,125.61000061035156,4008666.6666666665,-6.191182721443329
2010-08-16,127.37000274658203,123.04000091552734,123.61000061035156,126.06999969482422,4024700.0,-5.847643434333075
2010-08-17,129.97999572753906,126.79000091552734,127.33999633789062,128.86000061035156,5044700.0,-3.763998144786428
2010-08-18,130.80999755859375,128.25999450683594,129.25,129.64999389648438,7901500.0,-3.1740106002436397
2010-08-19,130.02000427246094,126.81999969482422,129.22000122070312,127.56999969482422,5582500.0,-4.727404398952967
2010-08-20,128.0399932861328,126.0199966430664,127.19999694824219,127.76000213623047,4170100.0,-4.5855056311657645
2010-08-21,128.4333292643229,126.17999776204427,127.41999816894531,127.37333424886067,4067166.6666666665,-4.874279271938835
2010-08-22,128.82666524251303,126.33999888102214,127.63999938964844,126.98666636149089,3964233.3333333335,-5.163052912711894
2010-08-23,129.22000122070312,126.5,127.86000061035156,126.5999984741211,3861300.0,-5.451826553484964
2010-08-24,125.44000244140625,123.18000030517578,125.41000366210938,124.52999877929688,5369700.0,-6.997756194396297
2010-08-25,127.37000274658203,123.83000183105469,123.8499984741211,126.8499984741211,5344500.0,-5.26512004758828
2010-08-26,127.58999633789062,124.81999969482422,127.1500015258789,124.86000061035156,4694500.0,-6.751302239133383
2010-08-27,126.63999938964844,122.25,125.45999908447266,126.63999938964844,5080000.0,-5.421952828801849
2010-08-28,126.74333190917969,122.73000081380208,125.64999898274739,125.68999989827473,4528666.666666667,-6.1314371713538955
2010-08-29,126.84666442871094,123.21000162760417,125.83999888102214,124.74000040690105,3977333.333333333,-6.840921513905932
2010-08-30,126.94999694824219,123.69000244140625,126.02999877929688,123.79000091552734,3426000.0,-7.550405856457979
2010-08-31,125.9000015258789,122.5,122.8499984741211,124.83000183105469,4225600.0,-6.773706108188124
2010-09-01,132.60000610351562,126.16999816894531,126.36000061035156,132.49000549316406,7138300.0,-1.0530160325551237
2010-09-02,135.2100067138672,132.0500030517578,132.1699981689453,135.2100067138672,5407400.0,0.9783516632536663
2010-09-03,139.5,136.6300048828125,136.88999938964844,138.7899932861328,6581200.0,3.6519787995127215
2010-09-04,139.2750015258789,136.69500350952148,137.05749893188477,138.3974952697754,5906650.0,3.3588510666908253
2010-09-05,139.0500030517578,136.76000213623047,137.2249984741211,138.00499725341797,5232100.0,3.0657233338689296
2010-09-06,138.82500457763672,136.82500076293945,137.39249801635742,137.61249923706055,4557550.0,2.7725956010470334
2010-09-07,138.60000610351562,136.88999938964844,137.55999755859375,137.22000122070312,3883000.0,2.479467868225137
2010-09-08,139.6999969482422,136.4499969482422,137.92999267578125,139.13999938964844,5828500.0,3.913372466032384
2010-09-09,141.3699951171875,139.25999450683594,140.38999938964844,140.3800048828125,4958000.0,4.839440837717814
2010-09-10,142.60000610351562,140.0399932861328,140.75,142.44000244140625,5043600.0,6.377900623000773
2010-09-11,143.64667256673178,141.27999369303384,141.8566691080729,143.3166707356771,5054866.666666667,7.032619319215636
2010-09-12,144.6933390299479,142.5199940999349,142.96333821614584,144.1933390299479,5066133.333333333,7.687338015430477
2010-09-13,145.74000549316406,143.75999450683594,144.07000732421875,145.07000732421875,5077400.0,8.342056711645341
2010-09-14,146.6999969482422,143.8300018310547,144.5,145.75,4319400.0,8.849892937767157
2010-09-15,145.6199951171875,143.55999755859375,144.8800048828125,145.4499969482422,4903600.0,8.625842851558984
2010-09-16,148.22999572753906,145.16000366210938,145.39999389648438,148.1300048828125,5827000.0,10.62734252051504
2010-09-17,148.97999572753906,146.5,148.89999389648438,148.32000732421875,7259600.0,10.76924128830224
2010-09-18,149.9699961344401,146.78333536783853,148.8333282470703,149.31333923339844,6989533.333333333,11.51108740813673
2010-09-19,150.95999654134116,147.0666707356771,148.76666259765625,150.30667114257812,6719466.666666667,12.25293352797122
